generation,pop,opt,phen
200102,157,-2,-2.4331
200102,157,-2,-2.2168
200102,157,-2,0.179556
200102,157,-2,-1.33065
200102,157,-2,-2.12082
200102,157,-2,-2.10537
200102,157,-2,-1.6166
200102,157,-2,-0.694204
200102,157,-2,-2.94674
200102,157,-2,-2.73043
200102,157,-2,-2.73043
200102,157,-2,-3.01182
200102,157,-2,-1.80299
200102,157,-2,-1.03283
200102,157,-2,-2.42806
200102,157,-2,-0.573367
200102,157,-2,-1.53705
200102,157,-2,-0.0126497
200102,157,-2,0.27831
200102,157,-2,-0.689155
200102,157,-2,-1.73791
200102,157,-2,-0.911991
200102,157,-2,-2.24166
200102,157,-2,-3.53556
200102,157,-2,-2.10537
200102,157,-2,-0.0805235
200102,157,-2,-2.32168
200102,157,-2,-0.926453
200102,157,-2,-1.31034
200102,157,-2,1.05989
200102,157,-2,-2.60893
200102,157,-2,-0.664292
200102,157,-2,-0.959145
200102,157,-2,-0.705586
200102,157,-2,-3.23774
200102,157,-2,-1.26905
200102,157,-2,-1.65789
200102,157,-2,-2.51918
200102,157,-2,0.424683
200102,157,-2,-0.922704
200102,157,-2,-2.10537
200102,157,-2,-2.2168
200102,157,-2,0.160552
200102,157,-2,0.57872
200102,157,-2,-2.16212
200102,157,-2,-1.31422
200102,157,-2,-1.21922
200102,157,-2,-0.664292
200102,157,-2,-2.68914
200102,157,-2,-1.13416
200102,157,-2,-1.84429
200102,157,-2,-0.407766
200102,157,-2,-1.21922
200102,157,-2,-2.37842
200102,157,-2,-1.6166
200102,157,-2,-0.664292
200102,157,-2,-1.27597
200102,157,-2,0.27634
200102,157,-2,-2.39941
200102,157,-2,-1.59173
200102,157,-2,-0.639524
200102,157,-2,-1.84429
200102,157,-2,-1.14929
200102,157,-2,0.0237879
200102,157,-2,-1.84429
200102,157,-2,-2.73043
200102,157,-2,-2.73043
200102,157,-2,-2.05574
200102,157,-2,-2.11042
200102,157,-2,-1.80051
200102,157,-2,-2.77173
200102,158,-1,-1.53705
200102,158,-1,-2.25966
200102,158,-1,-1.10758
200102,158,-1,0.625799
200102,158,-1,0.532867
200102,158,-1,-1.91442
200102,158,-1,-0.596418
200102,158,-1,-0.730449
200102,158,-1,-2.90545
200102,158,-1,-0.959145
200102,158,-1,-1.4386
200102,158,-1,0.555668
200102,158,-1,-0.624326
200102,158,-1,-1.84429
200102,158,-1,-1.27597
200102,158,-1,-0.412815
200102,158,-1,-1.35551
200102,158,-1,-0.502759
200102,158,-1,-0.328542
200102,158,-1,1.92432
200102,158,-1,-0.705586
200102,158,-1,-1.44613
200102,158,-1,-0.609612
200102,158,-1,-2.00404
200102,158,-1,0.583769
200102,158,-1,-1.91442
200102,158,-1,-1.23467
200102,158,-1,-2.77173
200102,158,-1,-2.09703
200102,158,-1,-2.13386
200102,158,-1,-0.84691
200102,158,-1,0.0506208
200102,158,-1,-1.31034
200102,158,-1,-2.34267
200102,158,-1,-0.684865
200102,158,-1,-1.16959
200102,158,-1,-0.742027
200102,158,-1,-1.47197
200102,158,-1,-2.36883
200102,158,-1,1.17892
200102,158,-1,-2.85582
200102,158,-1,0.0237879
200102,158,-1,-0.614661
200102,158,-1,-2.30096
200102,158,-1,-1.75336
200102,158,-1,-1.95522
200102,158,-1,0.201846
200102,158,-1,-0.968736
200102,158,-1,-0.650906
200102,158,-1,0.487795
200102,158,-1,-2.44905
200102,158,-1,0.785615
200102,158,-1,-0.343003
200102,158,-1,-0.0622843
200102,158,-1,-0.54453
200102,158,-1,-1.83943
200102,158,-1,-2.44905
200102,158,-1,-1.27597
200102,158,-1,-1.1283
200102,158,-1,-1.75336
200102,158,-1,-2.35812
200102,158,-1,-1.80299
200102,158,-1,-0.316841
200102,158,-1,-1.29896
200102,158,-1,-0.84691
200102,158,-1,-0.609612
200102,158,-1,-0.603352
200102,158,-1,-3.18404
200102,158,-1,-1.75336
200102,158,-1,-0.116964
200102,158,-1,-0.911991
200102,158,-1,-4.07019
200102,158,-1,-0.328223
200102,158,-1,-1.16959
200102,158,-1,-2.05574
200102,158,-1,-1.21437
200102,158,-1,-2.63951
200102,158,-1,-0.646053
200102,158,-1,-1.83943
200102,158,-1,-2.01445
200102,158,-1,-1.65789
200102,158,-1,-1.5216
200102,158,-1,-0.518687
200102,158,-1,-1.08453
200102,158,-1,-1.96027
200102,158,-1,-0.84691
200102,158,-1,0.865158
200102,158,-1,-2.46935
200102,158,-1,2.22669
200102,158,-1,-2.4232
200102,158,-1,-2.06645
200102,158,-1,-1.04828
200102,158,-1,-2.60334
200102,158,-1,-0.868219
200102,158,-1,-2.32168
200102,158,-1,-0.90159
200102,158,-1,-3.29042
200102,158,-1,-2.13528
200102,158,-1,-1.77435
200102,158,-1,-2.34267
200102,159,-1,-1.84429
200102,159,-1,-2.42806
200102,159,-1,-1.85488
200102,159,-1,-1.71207
200102,159,-1,-2.10537
200102,159,-1,-1.61521
200102,159,-1,-0.650906
200102,159,-1,0.281389
200102,159,-1,-3.62962
200102,159,-1,0.810478
200102,159,-1,1.979
200102,159,-1,-1.3258
200102,159,-1,0.770164
200102,159,-1,-2.42806
200102,159,-1,-1.53705
200102,159,-1,-3.05312
200102,159,-1,-1.24806
200102,159,-1,-3.5718
200102,159,-1,-1.79466
200102,159,-1,-0.630602
200102,159,-1,-1.54777
200102,159,-1,-0.730449
200102,159,-1,-0.0557551
200102,159,-1,-0.650906
200102,159,-1,1.05611
200102,159,-1,-1.84429
200102,159,-1,-1.53705
200102,159,-1,0.770164
200102,159,-1,-1.25566
200102,159,-1,-0.687347
200102,159,-1,-2.77173
200102,159,-1,-1.83943
200102,159,-1,-0.358135
200102,159,-1,-2.46935
200102,159,-1,-1.53705
200102,159,-1,0.449546
200102,159,-1,-1.23467
200102,159,-1,-1.57835
200102,159,-1,0.57872
200102,159,-1,-1.84429
200102,159,-1,-1.27292
200102,159,-1,-1.77641
200102,159,-1,-0.876821
200102,159,-1,-1.65789
200102,159,-1,-0.423216
200102,159,-1,-1.75336
200102,159,-1,-2.14667
200102,159,-1,-1.56322
200102,159,-1,-0.381186
200102,159,-1,-0.911991
200102,159,-1,-3.01182
200102,159,-1,-2.73043
200102,159,-1,-2.14667
200102,159,-1,-2.42806
200102,159,-1,-2.45797
200102,159,-1,-2.27205
200102,159,-1,-0.398354
200102,159,-1,-1.23467
200102,159,-1,-2.14667
200102,159,-1,-1.31422
200102,159,-1,-1.83943
200102,159,-1,-1.80299
200102,159,-1,-0.00512278
200102,159,-1,-0.0258434
200102,159,-1,-1.84429
200102,159,-1,-1.53705
200102,159,-1,-0.650906
200102,159,-1,-2.73043
200102,159,-1,-2.66535
200102,159,-1,-2.16212
200102,159,-1,0.240095
200102,159,-1,-0.407766
200102,159,-1,-3.63689
200102,159,-1,-3.3142
200102,159,-1,-2.16212
200102,159,-1,-1.49502
200102,159,-1,-0.301643
200102,159,-1,0.160552
200102,159,-1,-0.656765
200102,159,-1,-0.367772
200102,159,-1,0.392801
200102,159,-1,-1.53705
200102,159,-1,-0.686677
200102,159,-1,-0.0805235
200102,159,-1,-1.20809
200102,159,-1,-2.16212
200102,159,-1,-0.84691
200102,159,-1,-1.93928
200102,159,-1,-0.120837
200102,159,-1,-1.28558
200102,159,-1,-0.940092
200102,159,-1,-1.8126
200102,159,-1,1.11286
200102,159,-1,-2.14667
200102,159,-1,-1.24914
200102,159,-1,-1.21922
200102,159,-1,-1.03283
200102,159,-1,-4.24165
200102,159,-1,-1.27597
200102,159,-1,-0.953285
200102,160,-1,-0.650906
200102,160,-1,0.835246
200102,160,-1,0.185415
200102,160,-1,-1.17545
200102,160,-1,-2.77173
200102,160,-1,-3.3555
200102,160,-1,0.546256
200102,160,-1,0.610348
200102,160,-1,-0.911991
200102,160,-1,-2.14667
200102,160,-1,-2.39941
200102,160,-1,-1.62165
200102,160,-1,-3.18404
200102,160,-1,-1.59173
200102,160,-1,-3.05312
200102,160,-1,-0.0258434
200102,160,-1,-1.21922
200102,160,-1,-1.8742
200102,160,-1,-0.650906
200102,160,-1,0.759452
200102,160,-1,-0.650906
200102,160,-1,-2.10537
200102,160,-1,1.04444
200102,160,-1,1.02539
200102,160,-1,-2.46935
200102,160,-1,-0.328223
200102,160,-1,-2.10537
200102,160,-1,-2.73043
200102,160,-1,-1.82398
200102,160,-1,-2.40148
200102,160,-1,2.28137
200102,160,-1,-0.650906
200102,160,-1,-0.343673
200102,160,-1,-0.705586
200102,160,-1,-0.0539437
200102,160,-1,-1.53705
200102,160,-1,2.63064
200102,160,-1,-0.979448
200102,160,-1,1.35263
200102,160,-1,-2.73043
200102,160,-1,-0.650906
200102,160,-1,-1.82398
200102,160,-1,1.16754
200102,160,-1,-1.20809
200102,160,-1,-1.00797
200102,160,-1,-0.650906
200102,160,-1,-0.953285
200102,160,-1,-1.27597
200102,160,-1,-2.77173
200102,160,-1,-1.35551
200102,160,-1,-0.0539437
200102,160,-1,-0.328223
200102,160,-1,-0.705586
200102,160,-1,1.03331
200102,160,-1,-0.725596
200102,160,-1,-0.567582
200102,160,-1,-2.73043
200102,160,-1,-0.705586
200102,160,-1,-0.666357
200102,160,-1,0.730935
200102,160,-1,1.05818
200102,160,-1,0.542475
200102,160,-1,-0.637712
200102,160,-1,-1.53705
200102,160,-1,0.583769
200102,160,-1,-0.562312
200102,160,-1,1.29925
200102,160,-1,-1.84429
200102,160,-1,-1.74377
200102,160,-1,-1.84429
200102,160,-1,-2.42806
200102,160,-1,1.19412
200102,160,-1,0.240095
200102,160,-1,-1.21922
200102,160,-1,1.72247
200102,160,-1,0.865158
200102,160,-1,-2.09703
200102,160,-1,-1.05899
200102,160,-1,-1.21922
200102,160,-1,0.185415
200102,160,-1,1.27309
200102,160,-1,0.346471
200102,160,-1,1.11286
200102,160,-1,-1.6166
200102,160,-1,-1.31422
200102,160,-1,0.160552
200102,160,-1,0.201846
200102,160,-1,1.12399
200102,160,-1,-0.301643
200102,160,-1,-0.134223
200102,160,-1,-2.29304
200102,160,-1,0.759452
200102,160,-1,0.200546
200102,160,-1,-1.27597
200102,160,-1,-0.953285
200102,160,-1,-1.47197
200102,160,-1,-0.679006
200102,160,-1,-2.36297
200102,160,-1,0.160552
200102,160,-1,-3.03281
200102,161,0,0.462932
200102,161,0,-1.02342
200102,161,0,-1.53705
200102,161,0,1.03331
200102,161,0,-1.80299
200102,161,0,-0.0258434
200102,161,0,-0.650906
200102,161,0,0.217714
200102,161,0,-0.650906
200102,161,0,-1.65789
200102,161,0,-0.423216
200102,161,0,0.785615
200102,161,0,-1.20784
200102,161,0,-0.609612
200102,161,0,-0.35706
200102,161,0,0.185415
200102,161,0,1.15974
200102,161,0,-1.52665
200102,161,0,0.201846
200102,161,0,1.78755
200102,161,0,-0.407766
200102,161,0,-0.911991
200102,161,0,0.486837
200102,161,0,-0.91704
200102,161,0,-0.120837
200102,161,0,-0.477897
200102,161,0,-0.114994
200102,161,0,2.00386
200102,161,0,-1.18504
200102,161,0,-1.85974
200102,161,0,-1.23467
200102,161,0,0.770164
200102,161,0,2.79501
200102,161,0,-0.0375127
200102,161,0,-1.85974
200102,161,0,0.504226
200102,161,0,-0.328223
200102,161,0,-0.885412
200102,161,0,-0.87501
200102,161,0,-1.32967
200102,161,0,1.9253
200102,161,0,3.1177
200102,161,0,0.185415
200102,161,0,-0.911991
200102,161,0,0.504226
200102,161,0,2.30624
200102,161,0,-1.21922
200102,161,0,0.715484
200102,161,0,1.57677
200102,161,0,-0.105386
200102,161,0,0.785615
200102,161,0,-1.5216
200102,161,0,-1.84429
200102,161,0,0.785615
200102,161,0,-0.630602
200102,161,0,1.20378
200102,161,0,-0.358135
200102,161,0,-0.328223
200102,161,0,1.11384
200102,161,0,-1.80299
200102,161,0,0.865158
200102,161,0,1.05611
200102,161,0,0.307969
200102,161,0,-1.23467
200102,161,0,0.434095
200102,161,0,-1.04828
200102,161,0,0.105872
200102,161,0,-0.953285
200102,161,0,0.107112
200102,161,0,-1.83943
200102,161,0,-0.120837
200102,161,0,-0.609612
200102,161,0,0.226709
200102,161,0,-0.358135
200102,161,0,0.583769
200102,161,0,0.226709
200102,161,0,-3.24912
200102,161,0,0.0650819
200102,161,0,1.05611
200102,161,0,-0.687347
200102,161,0,0.562778
200102,161,0,1.07254
200102,161,0,0.226709
200102,161,0,-0.328223
200102,161,0,0.504226
200102,161,0,1.55305
200102,161,0,-0.384967
200102,161,0,-0.624073
200102,161,0,-3.24912
200102,161,0,3.32508
200102,161,0,1.03125
200102,161,0,2.53393
200102,161,0,-0.105386
200102,161,0,-0.0258434
200102,161,0,-1.5216
200102,161,0,0.583769
200102,161,0,0.504226
200102,161,0,-0.953285
200102,161,0,-1.03283
200102,161,0,0.810478
200102,162,1,-0.301643
200102,162,1,-1.84429
200102,162,1,0.860109
200102,162,1,2.01705
200102,162,1,0.02104
200102,162,1,1.61806
200102,162,1,-1.80299
200102,162,1,0.583769
200102,162,1,-1.25013
200102,162,1,0.721203
200102,162,1,0.529089
200102,162,1,-0.953285
200102,162,1,-0.328223
200102,162,1,-0.105386
200102,162,1,-0.105386
200102,162,1,-1.00699
200102,162,1,0.0420303
200102,162,1,-0.328223
200102,162,1,-1.82903
200102,162,1,1.99881
200102,162,1,-0.780276
200102,162,1,-1.21922
200102,162,1,-1.55044
200102,162,1,2.05702
200102,162,1,-0.650906
200102,162,1,-0.614661
200102,162,1,0.240095
200102,162,1,-2.36297
200102,162,1,-1.21922
200102,162,1,0.504226
200102,162,1,-0.328223
200102,162,1,-2.36297
200102,162,1,0.785615
200102,162,1,1.6468
200102,162,1,0.514374
200102,162,1,-3.24912
200102,162,1,0.785615
200102,162,1,0.226709
200102,162,1,-0.609612
200102,162,1,-1.08627
200102,162,1,-0.609612
200102,162,1,0.281389
200102,162,1,-0.35706
200102,162,1,4.13959
200102,162,1,-0.721037
200102,162,1,3.32895
200102,162,1,0.62075
200102,162,1,-1.55152
200102,162,1,-0.656765
200102,162,1,1.09741
200102,162,1,-0.705586
200102,162,1,0.810478
200102,162,1,1.46212
200102,162,1,1.92432
200102,162,1,2.03044
200102,162,1,-0.609612
200102,162,1,-1.29391
200102,162,1,1.73287
200102,162,1,-0.278592
200102,162,1,-0.54453
200102,162,1,-0.650906
200102,162,1,-0.382903
200102,162,1,3.99217
200102,162,1,-0.343673
200102,162,1,0.785615
200102,162,1,1.3788
200102,162,1,-0.0258434
200102,162,1,-2.10537
200102,162,1,-1.27597
200102,162,1,-1.89799
200102,162,1,1.29925
200102,162,1,2.33282
200102,162,1,-1.3656
200102,162,1,-0.105386
200102,162,1,0.562778
200102,162,1,0.981423
200102,162,1,0.000736356
200102,162,1,-0.382903
200102,162,1,-0.339892
200102,162,1,1.11286
200102,162,1,1.16754
200102,162,1,0.0650819
200102,162,1,0.583769
200102,162,1,-0.59921
200102,162,1,-0.301643
200102,162,1,0.447481
200102,162,1,0.755798
200102,162,1,-0.59921
200102,162,1,-2.98804
200102,162,1,-1.5216
200102,162,1,-0.371521
200102,162,1,2.07173
200102,162,1,2.22669
200102,162,1,-2.05574
200102,162,1,-0.082588
200102,162,1,3.44494
200102,162,1,1.34055
200102,162,1,-0.398354
200102,162,1,-1.45373
200102,162,1,-0.911991
200102,163,1,-1.21922
200102,163,1,-1.85282
200102,163,1,0.105872
200102,163,1,1.979
200102,163,1,-0.0258434
200102,163,1,1.11286
200102,163,1,0.529089
200102,163,1,2.26971
200102,163,1,1.03331
200102,163,1,3.64776
200102,163,1,3.42008
200102,163,1,4.78647
200102,163,1,1.93503
200102,163,1,1.10119
200102,163,1,-0.137268
200102,163,1,-0.499708
200102,163,1,1.61483
200102,163,1,0.185415
200102,163,1,-0.689155
200102,163,1,0.492556
200102,163,1,1.5728
200102,163,1,1.65631
200102,163,1,2.8419
200102,163,1,0.529089
200102,163,1,0.740347
200102,163,1,-0.120837
200102,163,1,2.71547
200102,163,1,1.64293
200102,163,1,1.34055
200102,163,1,3.95014
200102,163,1,1.7645
200102,163,1,-0.0959741
200102,163,1,-0.991534
200102,163,1,5.43811
200102,163,1,3.28228
200102,163,1,2.51921
200102,163,1,2.75676
200102,163,1,2.87834
200102,163,1,1.884
200102,163,1,2.14715
200102,163,1,0.770164
200102,163,1,0.706072
200102,163,1,0.226709
200102,163,1,2.57596
200102,163,1,-0.583032
200102,163,1,2.63064
200102,163,1,-1.03283
200102,163,1,-0.120837
200102,163,1,1.29925
200102,163,1,2.29457
200102,163,1,0.504226
200102,163,1,0.185415
200102,163,1,3.95014
200102,163,1,1.96733
200102,163,1,1.60163
200102,163,1,2.96802
200102,163,1,1.16754
200102,163,1,0.732652
200102,163,1,0.408252
200102,163,1,-0.328223
200102,163,1,0.529089
200102,163,1,0.812194
200102,163,1,0.323419
200102,163,1,3.13089
200102,163,1,-2.42806
200102,163,1,3.64776
200102,163,1,-2.14667
200102,163,1,-0.721037
200102,163,1,-0.604023
200102,163,1,1.72247
200102,163,1,2.22669
200102,163,1,2.85347
200102,163,1,2.45438
200102,163,1,-0.423216
200102,163,1,-0.650906
200102,163,1,0.147166
200102,163,1,0.753733
200102,163,1,0.504226
200102,163,1,2.22669
200102,163,1,1.95261
200102,163,1,0.449546
200102,163,1,1.46212
200102,163,1,2.26971
200102,163,1,3.00932
200102,163,1,0.483235
200102,163,1,2.173
200102,163,1,-0.953285
200102,163,1,0.408252
200102,163,1,1.68118
200102,163,1,3.14256
200102,163,1,-0.7459
200102,163,1,0.625799
200102,163,1,1.07254
200102,163,1,-0.0942572
200102,163,1,2.20183
200102,163,1,1.89945
200102,163,1,0.783358
200102,163,1,-0.10936
200102,163,1,-2.14667
200102,163,1,0.810478
200102,164,1,1.46212
200102,164,1,3.28585
200102,164,1,-0.683566
200102,164,1,1.21971
200102,164,1,3.39521
200102,164,1,5.69919
200102,164,1,3.39521
200102,164,1,3.67263
200102,164,1,4.56049
200102,164,1,1.34055
200102,164,1,1.56338
200102,164,1,1.27744
200102,164,1,3.99217
200102,164,1,3.43146
200102,164,1,2.78163
200102,164,1,2.93302
200102,164,1,-1.15135
200102,164,1,-1.84429
200102,164,1,4.10169
200102,164,1,2.21503
200102,164,1,4.60179
200102,164,1,3.99217
200102,164,1,4.01875
200102,164,1,0.897027
200102,164,1,2.70208
200102,164,1,5.13088
200102,164,1,1.0447
200102,164,1,1.52209
200102,164,1,2.28952
200102,164,1,0.22363
200102,164,1,3.89546
200102,164,1,0.517419
200102,164,1,1.11457
200102,164,1,3.97501
200102,164,1,3.47349
200102,164,1,1.15587
200102,164,1,2.25156
200102,164,1,3.45632
200102,164,1,2.22669
200102,164,1,2.28137
200102,164,1,-0.664292
200102,164,1,2.87834
200102,164,1,1.68456
200102,164,1,1.39018
200102,164,1,2.81988
200102,164,1,1.69761
200102,164,1,2.21503
200102,164,1,3.06473
200102,164,1,1.86757
200102,164,1,-0.105386
200102,164,1,1.34226
200102,164,1,2.21124
200102,164,1,3.57789
200102,164,1,4.62665
200102,164,1,0.583769
200102,164,1,-0.0126497
200102,164,1,1.69256
200102,164,1,1.84477
200102,164,1,3.44666
200102,164,1,4.58536
200102,164,1,-0.0258434
200102,164,1,-0.705586
200102,164,1,1.72419
200102,164,1,-0.0258434
200102,164,1,-1.53705
200102,164,1,1.61806
200102,164,1,3.76934
200102,164,1,1.57677
200102,164,1,1.16754
200102,164,1,1.72247
200102,164,1,-1.25566
200102,164,1,4.55878
200102,164,1,2.75676
200102,164,1,0.0275692
200102,164,1,2.35965
200102,164,1,2.45438
200102,164,1,0.514627
200102,164,1,-0.0425614
200102,164,1,3.45985
200102,164,1,3.44666
200102,164,1,2.75676
200102,164,1,0.983487
200102,164,1,2.39128
200102,164,1,3.49835
200102,164,1,2.17201
200102,164,1,-0.105386
200102,164,1,2.30624
200102,164,1,1.73964
200102,164,1,1.08799
200102,164,1,1.11286
200102,164,1,0.529089
200102,164,1,2.18638
200102,164,1,1.15587
200102,164,1,2.22669
200102,164,1,1.75283
200102,164,1,1.01786
200102,164,1,0.583769
200102,164,1,0.462932
200102,164,1,4.47923
200102,164,1,1.21971
200102,165,4,1.15587
200102,165,4,5.18556
200102,165,4,1.64293
200102,165,4,2.74033
200102,165,4,2.22768
200102,165,4,1.60163
200102,165,4,3.93371
200102,165,4,3.41503
200102,165,4,5.21042
200102,165,4,4.07172
200102,165,4,2.20183
200102,165,4,1.34055
200102,165,4,2.22669
200102,165,4,4.0983
200102,165,4,0.878351
200102,165,4,3.39521
200102,165,4,5.67261
200102,165,4,4.90804
200102,165,4,3.48795
200102,165,4,1.07254
200102,165,4,4.46378
200102,165,4,1.73964
200102,165,4,5.18556
200102,165,4,1.58825
200102,165,4,3.42008
200102,165,4,4.23153
200102,165,4,5.08884
200102,165,4,5.69919
200102,165,4,2.51921
200102,165,4,5.37023
200102,165,4,5.21042
200102,165,4,4.78647
200102,165,4,3.34539
200102,165,4,2.20183
200102,165,4,5.18556
200102,165,4,3.42008
200102,165,4,6.67352
200102,165,4,2.30624
200102,165,4,3.37991
200102,165,4,2.04687
200102,165,4,3.95014
200102,165,4,5.43811
200102,165,4,4.34144
200102,165,4,6.32426
200102,165,4,6.32426
200102,165,4,4.88318
200102,165,4,3.48795
200102,165,4,3.39521
200102,165,4,1.46212
200102,165,4,2.22669
200102,165,4,4.00498
200102,165,4,2.88005
200102,165,4,4.50508
200102,165,4,6.02188
200102,165,4,4.52612
200102,165,4,1.42009
200102,165,4,5.18556
200102,165,4,1.68456
200102,165,4,2.34925
200102,165,4,5.13088
200102,165,4,5.8372
200102,165,4,2.79335
200102,165,4,4.00159
200102,165,4,3.90885
200102,165,4,3.18557
200102,165,4,4.04685
200102,165,4,4.60179
200102,165,4,3.47152
200102,165,4,2.87834
200102,165,4,3.43327
200102,165,4,3.45985
200102,165,4,6.32426
200102,165,4,4.07172
200102,165,4,4.55878
200102,165,4,3.60786
200102,165,4,2.95788
200102,165,4,1.72419
200102,165,4,1.79447
200102,165,4,5.8372
200102,165,4,5.13088
200102,165,4,4.55878
200102,165,4,4.53391
200102,165,4,5.15672
200102,165,4,3.05095
200102,165,4,2.53393
200102,165,4,5.21042
200102,165,4,3.12908
200102,165,4,3.16071
200102,165,4,4.78647
200102,165,4,1.35506
200102,165,4,2.68405
200102,165,4,4.17685
200102,165,4,3.3654
200102,165,4,3.6898
200102,165,4,3.95014
200102,165,4,4.53391
200102,165,4,5.67261
200102,165,4,0.462932
200102,165,4,1.31568
200102,165,4,2.76064
200102,166,7,3.95014
200102,166,7,5.86206
200102,166,7,5.08884
200102,166,7,3.42008
200102,166,7,3.74448
200102,166,7,2.56051
200102,166,7,2.20183
200102,166,7,1.03331
200102,166,7,3.44666
200102,166,7,2.29663
200102,166,7,5.37023
200102,166,7,2.63064
200102,166,7,5.53482
200102,166,7,5.21042
200102,166,7,2.04687
200102,166,7,3.67263
200102,166,7,3.03815
200102,166,7,5.23244
200102,166,7,5.55968
200102,166,7,5.18556
200102,166,7,4.66868
200102,166,7,3.71466
200102,166,7,4.55878
200102,166,7,4.23153
200102,166,7,2.65384
200102,166,7,3.14256
200102,166,7,1.72247
200102,166,7,3.3654
200102,166,7,4.32427
200102,166,7,4.53391
200102,166,7,3.97501
200102,166,7,2.58876
200102,166,7,1.11457
200102,166,7,4.88318
200102,166,7,1.17892
200102,166,7,4.23153
200102,166,7,4.2564
200102,166,7,3.09283
200102,166,7,4.23153
200102,166,7,3.39521
200102,166,7,4.53391
200102,166,7,6.02188
200102,166,7,4.88318
200102,166,7,4.60566
200102,166,7,4.53391
200102,166,7,5.18556
200102,166,7,2.25327
200102,166,7,3.1177
200102,166,7,2.00357
200102,166,7,5.43811
200102,166,7,3.09283
200102,166,7,3.1177
200102,166,7,5.67261
200102,166,7,3.1177
200102,166,7,4.69173
200102,166,7,4.53391
200102,166,7,4.53391
200102,166,7,6.9759
200102,166,7,2.90418
200102,166,7,5.37023
200102,166,7,3.34994
200102,166,7,4.53391
200102,166,7,1.72247
200102,166,7,2.28137
200102,166,7,4.0831
200102,166,7,2.79501
200102,166,7,5.43811
200102,166,7,3.9451
200102,166,7,2.81532
200102,166,7,2.28137
200102,166,7,2.6555
200102,166,7,3.67263
200102,166,7,3.13089
200102,166,7,4.2564
200102,166,7,4.23153
200102,166,7,6.39213
200102,166,7,5.21042
200102,166,7,3.97501
200102,166,7,4.90804
200102,166,7,4.04685
200102,166,7,5.21042
200102,166,7,3.74448
200102,166,7,2.81532
200102,166,7,4.0831
200102,166,7,3.44494
200102,166,7,3.42008
200102,166,7,5.67261
200102,166,7,3.42008
200102,166,7,4.53391
200102,166,7,6.32426
200102,166,7,4.48409
200102,166,7,3.97501
200102,166,7,2.28137
200102,166,7,3.1177
200102,166,7,2.83631
200102,166,7,3.71466
200102,166,7,2.07173
200102,166,7,4.04009
200102,166,7,4.29941
200102,166,7,5.67261
200102,167,7,3.3654
200102,167,7,3.03815
200102,167,7,5.67261
200102,167,7,4.2564
200102,167,7,1.92432
200102,167,7,4.53391
200102,167,7,2.45438
200102,167,7,4.42098
200102,167,7,6.9759
200102,167,7,3.22954
200102,167,7,6.67352
200102,167,7,2.96802
200102,167,7,4.06586
200102,167,7,5.04755
200102,167,7,3.76934
200102,167,7,5.08884
200102,167,7,0.240095
200102,167,7,2.86117
200102,167,7,2.72337
200102,167,7,4.60566
200102,167,7,2.49263
200102,167,7,4.50508
200102,167,7,3.21043
200102,167,7,5.18556
200102,167,7,5.55968
200102,167,7,3.7942
200102,167,7,4.06005
200102,167,7,4.5808
200102,167,7,5.78252
200102,167,7,6.9759
200102,167,7,3.03815
200102,167,7,4.2564
200102,167,7,3.90885
200102,167,7,3.83721
200102,167,7,3.48795
200102,167,7,5.19875
200102,167,7,3.67263
200102,167,7,4.85701
200102,167,7,6.9759
200102,167,7,4.62665
200102,167,7,5.18556
200102,167,7,2.63064
200102,167,7,4.06005
200102,167,7,3.48795
200102,167,7,2.01705
200102,167,7,5.19875
200102,167,7,5.18556
200102,167,7,4.04685
200102,167,7,4.62665
200102,167,7,4.24473
200102,167,7,2.86289
200102,167,7,4.66868
200102,167,7,4.2564
200102,167,7,5.18556
200102,167,7,2.23611
200102,167,7,3.6898
200102,167,7,3.40841
200102,167,7,2.79501
200102,167,7,3.1177
200102,167,7,1.8559
200102,167,7,6.32426
200102,167,7,3.03815
200102,167,7,4.06392
200102,167,7,1.89945
200102,167,7,5.67261
200102,167,7,2.6555
200102,167,7,4.88092
200102,167,7,5.18556
200102,167,7,3.1177
200102,167,7,5.08884
200102,167,7,6.02188
200102,167,7,3.40841
200102,167,7,6.02188
200102,167,7,3.14428
200102,167,7,4.07172
200102,167,7,4.07172
200102,167,7,6.32426
200102,167,7,5.21213
200102,167,7,5.08884
200102,167,7,5.18556
200102,167,7,3.44666
200102,167,7,5.86206
200102,167,7,1.87329
200102,167,7,3.27831
200102,167,7,5.86206
200102,167,7,1.92432
200102,167,7,5.86206
200102,167,7,3.67263
200102,167,7,3.18557
200102,167,7,2.63064
200102,167,7,4.78647
200102,167,7,5.55968
200102,167,7,0.572099
200102,167,7,3.89546
200102,167,7,3.42008
200102,167,7,2.45438
200102,167,7,5.67261
200102,167,7,3.60952
200102,167,7,4.06005
200102,167,7,5.74049
200102,168,-4,-2.9526
200102,168,-4,0.504226
200102,168,-4,-2.12082
200102,168,-4,-0.343673
200102,168,-4,-2.40775
200102,168,-4,-0.911991
200102,168,-4,-1.45373
200102,168,-4,-2.42806
200102,168,-4,-1.80885
200102,168,-4,-2.7153
200102,168,-4,-1.23467
200102,168,-4,-3.01182
200102,168,-4,-2.73043
200102,168,-4,-1.57835
200102,168,-4,-3.5718
200102,168,-4,-2.38676
200102,168,-4,-2.14667
200102,168,-4,-1.89799
200102,168,-4,-2.73043
200102,168,-4,-2.94674
